"alt_texts","annotation_id","annotator","created_at","date","id","lead_time","like_count","links","name","referenced_post_id","referenced_post_type","referenced_post_url","referenced_username","reply_count","repost_count","sentiment","text","updated_at","url","username" 
"['']",447,"1","2024-12-23T11:03:17.755992Z","2024-03-03 16:45:17.981000","3kmslesk3ta2d",9.677,10,"[]","Parti socialiste","","","","",0,9,"institutions","🟣 Demain sera un jour historique pour les droits des femmes.

Le Congrès se prononcera sur l'inscription de l'IVG dans la Constitution.

Les parlementaires socialistes sont pleinement mobilisé·e·s pour son adoption définitive !","2024-12-23T11:03:17.755992Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3kmslesk3ta2d","partisocialiste.bsky.social"
"[]",448,"1","2024-12-23T11:03:29.485092Z","2024-02-29 11:00:58.705000","3kmkgqdwlqk2c",11.323,13,"['https://youtu.be/9P3N_8ZtNQ4']","Parti socialiste","","","","",0,10,"social","🌹 Un socialiste, un combat

Jérôme Guedj se bat pour obtenir une loi sur le grand âge.

Avec les députés socialistes, il a formulé 166 propositions pour garantir le droit à vieillir dans la dignité et adapter la société au vieillissement.

J'adhère ➡️ www.public.crm-blum.org

📹 youtu.be/9P3N_8ZtNQ4","2024-12-23T11:03:29.485092Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3kmkgqdwlqk2c","partisocialiste.bsky.social"
"['']",449,"1","2024-12-23T11:03:39.243711Z","2024-02-28 20:27:53.963000","3kmivx5wvdc2q",9.365,11,"[]","Parti socialiste","","","","",0,11,"institutions","🔴 Communiqué de presse

Le Sénat a adopté l'inscription de l’IVG dans la Constitution.
Après des semaines d’hésitation de la droite, c’est une victoire essentielle pour les droits des femmes.

Nous serons pleinement mobilisés pour son adoption définitive au Congrès.","2024-12-23T11:03:39.243711Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3kmivx5wvdc2q","partisocialiste.bsky.social"
"['']",450,"1","2024-12-23T11:03:44.640318Z","2024-02-28 19:11:04.080000","3kmirnrrkjc2p",4.995,10,"[]","Parti socialiste","","","","",1,7,"{""choices"":[""social"",""institutions""]}","💜 VICTOIRE !

Le Sénat vient d’adopter le projet d’inscription de l’IVG dans la Constitution.

Nous nous réjouissons de l’adoption de ce texte historique pour les droits des femmes.","2024-12-23T11:03:44.640318Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3kmirnrrkjc2p","partisocialiste.bsky.social"
"[]",451,"1","2024-12-23T12:26:04.299986Z","2024-02-24 12:51:00.922000","3km62kiywxc2p",35.813,8,"['https://www.huffingtonpost.fr/politique/article/pour-un-juste-accompagnement-de-notre-agriculture-face-aux-defis-du-21e-siecle-tribune_230220.html']","Parti socialiste","","","","",0,8,"économie","🗞️ Tribune | « Pour un juste accompagnement de notre agriculture face aux défis du 21e siècle » par Olivier Jacquin, @olivierfaure.bsky.social et des parlementaires socialistes, inquiets des annonces faites par Gabriel Attal pour répondre à la crise agricole.

➡️ www.huffingtonpost.fr/politique/ar...","2024-12-23T12:26:04.299986Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3km62kiywxc2p","partisocialiste.bsky.social"
"['', '']",452,"1","2024-12-23T12:26:11.105404Z","2024-02-24 11:02:01.137000","3km5uhm6yss2q",6.494,9,"[]","Parti socialiste","","","","",0,9,"international","🇺🇦 Deux ans après la reprise de la guerre en Ukraine, commencée en 2014, nous sommes plus que jamais solidaires du peuple ukrainien.

Derrière l’Ukraine, ce sont les principes fondateurs de l’Europe qui sont attaqués.

Ne laissons pas tomber les Ukrainiens face à l'impérialisme de Vladimir Poutine.","2024-12-23T12:26:11.105404Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3km5uhm6yss2q","partisocialiste.bsky.social"
"['']",453,"1","2024-12-23T12:26:14.836552Z","2024-02-23 16:06:24.802000","3km3uyycimc2g",3.437,12,"[]","Parti socialiste","","","","",1,10,"international","🇺🇦 Demain marquera les deux ans du début de la guerre en Ukraine.

Les socialistes seront dans la rue partout en France pour marcher en solidarité avec le peuple ukrainien.","2024-12-23T12:26:14.836552Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3km3uyycimc2g","partisocialiste.bsky.social"
"['']",454,"1","2024-12-23T12:27:29.240974Z","2024-02-23 11:11:48.543000","3km3ek6vk6s2d",74.111,12,"['https://www.parti-socialiste.fr/annulation_de_10_milliards_de_credits_sans_debat_ni_concertation_une_remise_en_cause_irresponsable_de_ce_qui_fonde_notre_avenir']","Parti socialiste","","","","",0,12,"institutions","🔴 Communiqué de presse

Le gouvernement annule 10 milliards de crédits par décret, sans débat ni concertation. Outre la méthode, cette décision a des conséquences directes lourdes.

– @olivierfaure.bsky.social, Brice Gaillard

➡️ www.parti-socialiste.fr/annulation_d...","2024-12-23T12:27:29.240974Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3km3ek6vk6s2d","partisocialiste.bsky.social"
"[]",455,"1","2024-12-23T12:28:04.686351Z","2024-02-22 08:00:22.579000","3klyjexieic2q",35.05,11,"['https://www.public.crm-blum.org/', 'https://youtu.be/mBhUpCQp7vk?si=SUK0XPPNQ18c_XLE']","Parti socialiste","","","","",0,11,"culture et médias","🌹 Une socialiste, un combat

Sylvie Robert est l'auteure de l'unique loi sur les bibliothèques, premier équipement culturel de France.

Avec les socialistes au Sénat, elle se bat pour pour la lecture et la liberté de création.

J’adhère ➡️ www.public.crm-blum.org

➡️ youtu.be/mBhUpCQp7vk?...","2024-12-23T12:28:04.686351Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3klyjexieic2q","partisocialiste.bsky.social"
"[]",456,"1","2024-12-23T12:28:55.204180Z","2024-02-21 19:47:19.308000","3klxag5tzhr2n",49.976,15,"['https://www.lemonde.fr/societe/article/2024/02/21/le-placement-des-jeunes-a-la-derive-en-internat-doit-s-inscrire-dans-un-projet-educatif-plaident-les-chefs-d-etablissement_6217683_3224.html']","Parti socialiste","","","","",1,10,"social","🏫 Gabriel Attal veut placer les « jeunes à la dérive » en internat mais cette annonce suscite l'inquiétude des chefs d’établissement.

Dans @lemonde.fr, Yannick Trigance déplore une « dérive droitière et autoritaire de la politique éducative ».

➡️ www.lemonde.fr/societe/arti...","2024-12-23T12:28:55.204180Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3klxag5tzhr2n","partisocialiste.bsky.social"
"['', '', '']",457,"1","2024-12-23T12:29:12.077828Z","2024-02-21 17:27:13.375000","3klwylnebrc2o",16.545,13,"[]","Parti socialiste","","","","",0,10,"social","« Vous avez hérité de la nationalité française, nous nous l'avons méritée »

– Missak Manouchian, 15 février 1944, devant la justice de Vichy

80 ans plus tard, il entre au Panthéon avec sa femme, Mélinée, et, à travers lui, ses camarades des FTP-MOI.

Hommage à la résistance.","2024-12-23T12:29:12.077828Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3klwylnebrc2o","partisocialiste.bsky.social"
"['']",458,"1","2024-12-23T12:30:01.397643Z","2024-02-21 15:38:04.178000","3klwsihj3rp2n",61.887,12,"[]","Parti socialiste","","","","",0,10,"{""choices"":[""international"",""culture et médias""]}","🔴 Communiqué de presse

Quelle que soit l’opinion que l’on peut avoir sur Julian Assange, le feuilleton doit prendre fin.

« Dans cette extradition, c’est la liberté de la presse et la liberté d’expression qui sont en question. »

– @olivierfaure.bsky.social, @dylanboutiflat.bsky.social","2024-12-27T14:26:15.228736Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3klwsihj3rp2n","partisocialiste.bsky.social"
"['']",459,"1","2024-12-23T12:30:09.458880Z","2024-02-20 18:11:38.954000","3klukm75yjs2b",7.734,15,"[]","Parti socialiste","","","","",0,11,"santé","🔴 Communiqué de presse

Le Parti socialiste demande un plan d’urgence massif pour redonner aux services de psychiatrie les moyens nécessaires pour prendre en charge correctement tous les patients qui en ont besoin.

– @olivierfaure.bsky.social, Antoine Pelissolo, Anne-Sophie de Surgy","2024-12-23T12:30:09.458880Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3klukm75yjs2b","partisocialiste.bsky.social"
"['']",460,"1","2024-12-23T12:30:17.137339Z","2024-02-20 14:40:13.420000","3klu6s47u4h2c",7.359,9,"[]","Parti socialiste","","","","",0,11,"international","🔴 Communiqué de presse

La guerre dans l’est de la RDC ne doit plus se passer dans l’indifférence internationale.

Le Parti socialiste demande la médiation de l’Union africaine réunie en sommet pour instaurer un cessez-le-feu immédiat et prévenir tout risque d’épuration ethnique.","2024-12-23T12:30:17.137339Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3klu6s47u4h2c","partisocialiste.bsky.social"
"['']",461,"1","2024-12-23T12:30:22.807572Z","2024-02-16 15:32:52.345000","3klk7uku2i62k",5.34,11,"['https://www.parti-socialiste.fr/dans_l_interet_des_senegalais_le_president_macky_sall_doit_convoquer_des_elections_dans_les_meilleurs_delais']","Parti socialiste","","","","",0,10,"international","🔴 Communiqué de presse

Le Parti socialiste demande au président Macky Sall de respecter la décision du Conseil constitutionnel et de convoquer désormais les élections dans les meilleurs délais, dans l'intérêt des Sénégalais. 

➡️ www.parti-socialiste.fr/dans_l_inter...","2024-12-23T12:30:22.807572Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3klk7uku2i62k","partisocialiste.bsky.social"
"['']",462,"1","2024-12-23T12:30:29.319074Z","2024-02-16 13:42:56.153000","3kljzpy5ks42u",6.178,15,"[]","Parti socialiste","","","","",0,12,"international","Alexeï Navalny est mort.

Empoisonné puis emprisonné par le régime de Poutine, il incarnait le combat contre un régime autoritaire.

Nos pensées vont à tous les Russes qui plaçaient en lui l’espoir d’un avenir plus démocratique.","2024-12-23T12:30:29.319074Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3kljzpy5ks42u","partisocialiste.bsky.social"
"['', '', '', '']",463,"1","2024-12-23T12:30:31.445155Z","2024-02-15 14:47:29.881000","3klhmuj3bi224",1.803,13,"['https://www.parti-socialiste.fr/resolution_du_parti_socialiste_sur_la_situation_a_gaza']","Parti socialiste","","","","",0,10,"international","🇵🇸 Notre résolution sur la situation à Gaza est claire.

Rien ne saurait justifier les attaques terroristes du Hamas du 7 octobre.

Rien n'autorise en retour le massacre aveugle des Palestiniens de Gaza au mépris du droit international. 

📃 À lire ici : www.parti-socialiste.fr/resolution_d...","2024-12-23T12:30:31.445155Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3klhmuj3bi224","partisocialiste.bsky.social"
"[]",464,"1","2024-12-23T12:31:27.778062Z","2024-02-15 12:11:21.425000","3klhe5cllj22w",56.012,10,"['https://www.alternatives-economiques.fr/france-contre-droits-sociaux-uberises-europe/00109701']","Parti socialiste","","","","",0,9,"{""choices"":[""pouvoir d’achat"",""social""]}","🇪🇺 Tribune | « La France contre les droits sociaux des ubérisés en Europe ? »

« Le 16 février, permettons à l’Europe de venir au secours des travailleurs des plateformes et de combattre la précarité ! »

➡️ www.alternatives-economiques.fr/france-contr...","2024-12-23T12:31:27.778062Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3klhe5cllj22w","partisocialiste.bsky.social"
"[]",465,"1","2024-12-23T12:31:47.798242Z","2024-02-15 10:36:05.828000","3klh6sxr6ye2y",19.65,9,"['https://www.public.crm-blum.org/', 'https://youtu.be/eF6c92IsiVs']","Parti socialiste","","","","",0,8,"environnement","🌹 Un socialiste, un combat

Alors que la Commission européenne vient de condamner l'🇪🇺 à 10 ans de glyphosate supplémentaires, Christophe Clergeau mène la bataille pour la sortie du glyphosate, herbicide dangereux pour la santé et l'environnement.

➡️ www.public.crm-blum.org

📹 youtu.be/eF6c92IsiVs","2024-12-23T12:31:47.798242Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3klh6sxr6ye2y","partisocialiste.bsky.social"
"['', '']",466,"1","2024-12-23T12:31:52.117150Z","2024-02-14 16:29:26.363000","3klfc3upq7c2c",3.969,12,"['https://www.parti-socialiste.fr/resolution_du_parti_socialiste_sur_la_situation_a_gaza']","Parti socialiste","","","","",0,10,"international","🔴 Résolution du Parti socialiste sur la situation à Gaza
Rien ne saurait justifier les attaques terroristes du 7 octobre 2023.

Rien n'autorise en retour le massacre aveugle des Palestiniens de Gaza au mépris du droit international.

➡️ www.parti-socialiste.fr/resolution_d...","2024-12-23T12:31:52.117150Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3klfc3upq7c2c","partisocialiste.bsky.social"
"[]",467,"1","2024-12-23T12:31:59.576360Z","2024-02-14 11:07:30.884000","3kleq4a7ars2i",7.134,8,"['https://youtu.be/oSkOwMqxXfU']","Parti socialiste","","","","",0,9,"social","Nous nous associons à l'hommage national rendu aujourd'hui à Robert Badinter.

Son combat contre la peine de mort, son engagement pour l'égalité, la justice et les droits de l'Homme continueront de nous inspirer.

Hommage à un grand socialiste.

📹 youtu.be/oSkOwMqxXfU","2024-12-23T12:31:59.576360Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3kleq4a7ars2i","partisocialiste.bsky.social"
"['']",468,"1","2024-12-23T12:32:13.522411Z","2024-02-14 09:31:53.543000","3klekraiog22g",13.635,10,"['https://www.parti-socialiste.fr/nous_demandons_l_entree_au_pantheon_de_robert_badinter']","Parti socialiste","","","","",0,9,"institutions","🏛️ Dans un courrier adressé au Président de la République par notre Premier secrétaire @olivierfaure.bsky.social, le Parti socialiste demande la panthéonisation de Robert Badinter.

✍️ Lire le courrier : www.parti-socialiste.fr/nous_demando...","2024-12-23T12:32:13.522411Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3klekraiog22g","partisocialiste.bsky.social"
"['']",469,"1","2024-12-23T12:32:30.786487Z","2024-02-13 11:32:38.700000","3klcb2ak7km2x",16.929,11,"[]","Parti socialiste","","","","",0,9,"social","Il y a 18 ans, Ilan Halimi était enlevé, torturé et tué parce que juif. 

À l'heure où le nombre d’actes antisémites explose, ce drame nous rappelle que le combat doit être quotidien contre l'antisémitisme et contre tous les fauteurs de haine et de racisme.","2024-12-23T12:32:30.786487Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3klcb2ak7km2x","partisocialiste.bsky.social"
"['']",470,"1","2024-12-23T12:34:59.414123Z","2024-02-12 22:10:11.210000","3klau7djtv22d",148.266,9,"[]","Parti socialiste","","","","",0,10,"outre-mer","🔴 Communiqué de presse

Le Gouvernement entend mettre fin au droit du sol à Mayotte. Ce serait une rupture d’égalité et une porte ouverte aux demandes de l’extrême droite de remettre en cause ce principe fondateur de notre République. 

– Olivier Faure, @olnic1974.bsky.social","2024-12-23T12:34:59.414123Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3klau7djtv22d","partisocialiste.bsky.social"
"['']",471,"1","2024-12-23T12:35:07.655090Z","2024-02-09 20:09:43.558000","3kkz436c5oc2e",7.878,15,"[]","Parti socialiste","","","","",0,9,"institutions","🔴 Communiqué de presse

Avec la disparition de Robert Badinter, la République perd un grand homme d’État et la vie politique un grand socialiste.

Le Parti socialiste demandera au Président de la République, si la famille donne son accord, de faire entrer Robert Badinter au Panthéon.","2024-12-23T12:35:07.655090Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3kkz436c5oc2e","partisocialiste.bsky.social"
"['']",472,"1","2024-12-23T12:35:24.867945Z","2024-02-09 11:32:50.562000","3kky76vzcak2q",16.913,22,"[]","Parti socialiste","","","","",1,10,"autre","⚫ Robert Badinter nous a quittés. Les socialistes et la République perdent une immense figure.

Ardent défenseur des droits de l'homme, artisan de l'abolition de la peine de mort, son combat pour la justice restera une source d'inspiration inépuisable. 

Pensées à ses proches.","2024-12-23T12:35:24.867945Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3kky76vzcak2q","partisocialiste.bsky.social"
"['']",473,"1","2024-12-23T12:35:39.606905Z","2024-02-09 10:23:41.795000","3kky3dbgkcc27",14.424,14,"[]","Parti socialiste","","","","",0,11,"{""choices"":[""international"",""social"",""institutions""]}","🇪🇺 La liste socialiste pour les élections européennes a été largement approuvée par les militant·e·s, hier soir.

C’est une liste profondément rajeunie et renouvelée, conduite par Raphaël Glucksmann, qui portera la voix du socialisme-écologique.","2024-12-23T12:35:39.606905Z","https://bsky.app/profile/partisocialiste.bsky.social/post/3kky3dbgkcc27","partisocialiste.bsky.social"
