inner_id;topic;topic_idx;data.text;data.name;file_upload;id;data.url;data.username;data.date
537;"[""environnement"",""social""]";[2,11];"La délégation Europe écologie au Parlement européen associe sa voix à celles de Thomas Brail, des 14 autres grévistes de la faim et de tout•es les militant•es qui se battent contre l'autoroute A69.

Nous soutenons la manifestation qui aura lieu le 21 octobre entre Castre et Toulouse.";Délégation Europe écologie au Parlement européen;42b4fd01-bluesky-comptes-politiques_.csv;537;https://bsky.app/profile/euroecolos.bsky.social/post/3kbzsd4wndf2r;euroecolos.bsky.social;2023-10-18 14:01:08.122000
538;"[""environnement""]";[2];"L'Autorité environnementale, le Conseil national de protection de la nature, de nombreux scientifiques et de nombreux citoyens sont contre.

Des propositions alternatives raisonnables, sérieuses, documentées et portées par des expert•es ont été écartées.

S'entêter est donc un choix politique.";Délégation Europe écologie au Parlement européen;42b4fd01-bluesky-comptes-politiques_.csv;538;https://bsky.app/profile/euroecolos.bsky.social/post/3kbzrydtwrk2h;euroecolos.bsky.social;2023-10-18 13:55:06.053000
539;"[""environnement"",""social""]";[2,11];"L'autoroute A69 est désastreuse pour le climat, la biodiversité et le tissu social. 
Ce projet est anachronique au regard des enjeux :
- de sobriété
- de réduction des émissions de pollution de l'air
- de sauvegarde de la biodiversité
- de l'artificialisation des sols- d'évolution de la mobilité";Délégation Europe écologie au Parlement européen;42b4fd01-bluesky-comptes-politiques_.csv;539;https://bsky.app/profile/euroecolos.bsky.social/post/3kbzrtpt7qq2p;euroecolos.bsky.social;2023-10-18 13:52:30.867000
540;"[""environnement""]";[2];"Lundi, Clément Beaune a annoncé que le projet de l'autoroute #A69 irait ""jusqu'à son terme"".

Ce projet est en contradiction avec les engagements de la France en matière de lutte contre le changement climatique, contre l'artificialisation des sols et contre la perte de biodiversité.";Délégation Europe écologie au Parlement européen;42b4fd01-bluesky-comptes-politiques_.csv;540;https://bsky.app/profile/euroecolos.bsky.social/post/3kbzrlwenl32m;euroecolos.bsky.social;2023-10-18 13:48:09.302000
541;"[""environnement""]";[2];"En 2017, Emmanuel Macron avait promis d'interdire le glyphosate dans les 3 ans.
En 2019, la France votait contre son renouvellement.
Cette année, la France s'est abstenue ! 
Nous sommes déjà 100 000 à avoir signé la pétition pour son interdiction.
Rejoignez-nous.
act.greens-efa.eu/fr/glyphosate";Délégation Europe écologie au Parlement européen;42b4fd01-bluesky-comptes-politiques_.csv;541;https://bsky.app/profile/euroecolos.bsky.social/post/3kbxdcpewnl27;euroecolos.bsky.social;2023-10-17 14:27:08.293000
542;"[""économie"",""social""]";[3,11];"Pour protéger les femmes et combler notre retard législatif, la Fondation des Femmes estime qu’il faut 2,6 milliards d’euros d’investissement. Des mesures concrètes et durables sont indispensables.

📷 bsky.app/profile/clem...";Les Écologistes - EELV 🌻;42b4fd01-bluesky-comptes-politiques_.csv;542;https://bsky.app/profile/lesecologistesfr.bsky.social/post/3lbrupdgrvs2e;lesecologistesfr.bsky.social;2024-11-25 15:48:39.499000
543;"[""social""]";[11];"Aujourd’hui, #25novembre, Journée internationale pour l’élimination de la violence à l’égard des femmes, nous réaffirmons notre détermination à agir.

Ici avec Grégory Doucet, @julielaernoes.bsky.social et @marinetondelier.bsky.social";Les Écologistes - EELV 🌻;42b4fd01-bluesky-comptes-politiques_.csv;543;https://bsky.app/profile/lesecologistesfr.bsky.social/post/3lbruloz2bk2e;lesecologistesfr.bsky.social;2024-11-25 15:46:37.428000
544;"[""social""]";[11];"Samedi 23 novembre, des milliers de personnes se sont mobilisées partout en France contre les violences sexistes et sexuelles.

Tant qu’il y aura 1 féminicide tous les 2 jours, tant que les violences resteront impunies et que la culture du viol persistera, nous ne cesserons de lutter. ✊🟣
📷L.Fournier";Les Écologistes - EELV 🌻;42b4fd01-bluesky-comptes-politiques_.csv;544;https://bsky.app/profile/lesecologistesfr.bsky.social/post/3lbrubwmlkk27;lesecologistesfr.bsky.social;2024-11-25 15:41:09.865000
545;"[""social""]";[11];"#25novembre
Chaque jour, des milliers de femmes subissent des violences, reflet d'une société où la domination et l'impunité perdurent.

Il est temps de protéger, de former, d’éduquer.

Il est temps de passer d’une culture du viol à une véritable culture du consentement.";Les Écologistes - EELV 🌻;42b4fd01-bluesky-comptes-politiques_.csv;545;https://bsky.app/profile/mcgarin.bsky.social/post/3lbrcm2j7ec2i;lesecologistesfr.bsky.social;2024-11-25 10:34:20.449000
546;"[""social""]";[11];"7 ans après #MeToo : les violences sexistes et sexuelles sont toujours omniprésentes. Elles ne sont pas une fatalité.

Ce samedi 23 et 25 novembre, mobilisons-nous partout en France pour exiger justice, protection et égalité. 💜

📍 Rejoignez un rassemblement près de chez vous !";Les Écologistes - EELV 🌻;42b4fd01-bluesky-comptes-politiques_.csv;546;https://bsky.app/profile/lesecologistesfr.bsky.social/post/3lbi2avmies2i;lesecologistesfr.bsky.social;2024-11-21 18:01:20.324000
547;"[""international"",""économie""]";[8,3];"🛑🚜  L'UE négocie un traité avec le Mercosur qui menace notre agriculture, l'environnement, la santé et les droits humains. 

Nous devons défendre nos droits et la protection de l’environnement par la démocratie. ✋

Signez 👉
🔗 petition.qomon.org/un-referendu...";Les Écologistes - EELV 🌻;42b4fd01-bluesky-comptes-politiques_.csv;547;https://bsky.app/profile/lesecologistesfr.bsky.social/post/3lbemlf424c2l;lesecologistesfr.bsky.social;2024-11-20 09:18:40.502000
548;"[""culture et médias""]";[1];"Demain, nous ne tweeterons pas !  Les Écologistes - EELV s'associent au #NoTwitterDay 

Heureusement, nous sommes ici sur #BlueSky 😉";Les Écologistes - EELV 🌻;42b4fd01-bluesky-comptes-politiques_.csv;548;https://bsky.app/profile/lesecologistesfr.bsky.social/post/3kcoegcdxxo27;lesecologistesfr.bsky.social;2023-10-26 18:18:16.591000
549;"[""sécurité / justice""]";[14];"🚨 Le groupe Ecologiste à l'assemblée nationale demande l’ouverture d’une commission d’enquête sur le montage juridique et financier du projet d’autoroute #A69.

🔍 Il faut faire la lumière sur le choix de l'Etat de confier la concession de l’A69 à deux sociétés de capital-risques luxembourgeoises.";Les Écologistes - EELV 🌻;42b4fd01-bluesky-comptes-politiques_.csv;549;https://bsky.app/profile/sandraregol.bsky.social/post/3kco6lfdmbo2a;lesecologistesfr.bsky.social;2023-10-26 18:17:05.390000
550;"[""autre""]";[0];"Première publication sur #BlueSky !

Rejoignez le mouvement : lesecologistes.fr";Les Écologistes - EELV 🌻;42b4fd01-bluesky-comptes-politiques_.csv;550;https://bsky.app/profile/marinetondelier.bsky.social/post/3kbzgzwm6b62y;lesecologistesfr.bsky.social;2023-10-18 10:49:41.096000
551;"[""vie politique""]";[15];"Europe Écologie Les Verts devient Les Écologistes !

Rejoignez le mouvement : lesecologistes.fr";Les Écologistes - EELV 🌻;42b4fd01-bluesky-comptes-politiques_.csv;551;https://bsky.app/profile/lesecologistesfr.bsky.social/post/3kbzhmgeeuz2u;lesecologistesfr.bsky.social;2023-10-18 10:49:28.943000
552;"[""social""]";[11];"Un monde de fou pour faire du bruit contre les violences sexistes et sexuelles.

Moins de 1% des viols sont condamnés et 2/3 des femmes ont subi un rapport non consenti.

La honte doit changer de camp.
👉 Une loi intégrale et des moyens
👉 Introduire le consentement dans la loi

#23novembre";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;552;https://bsky.app/profile/manonaubryfr.bsky.social/post/3lbmo53fst22d;lfi.bsky.social;2024-11-25 10:45:35.450000
553;"[""international"",""vie politique""]";[8,15];L'Allemagne refuse d'appliquer la décision de la CPI... Le chancelier est PS. On attend la condamnation de ce comportement par le PS français. L'ambiguïté sur le génocide a assez duré !;La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;553;https://bsky.app/profile/jeanlucmelenchon.bsky.social/post/3lbklc2o7yc24;lfi.bsky.social;2024-11-25 10:45:13.262000
554;"[""sécurité / justice"",""vie politique""]";[14,15];"🟥 Ce que nous dit la victoire de Trump (et la polémique sur l'apologie du terrorisme)

✍️ Retrouvez ma dernière note de blog.

🔎 À lire sur : 
manuelbompard.fr/2024/11/ce-q...";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;554;https://bsky.app/profile/mbompard.bsky.social/post/3lbpw2nn4h22p;lfi.bsky.social;2024-11-25 10:44:58.655000
555;"[""social""]";[11];"Nous abrogerons ce jeudi 28 novembre, la réforme des retraites à 64 ans.

Un autre monde est toujours possible.

#BFMPolitique";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;555;https://bsky.app/profile/mathildepanot.bsky.social/post/3lbp44zi4wc2d;lfi.bsky.social;2024-11-25 10:44:27.353000
556;"[""autre""]";[0];"📻 Pour écouter l'épisode :
smartlink.ausha.co/touche-pas-a...";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;556;https://bsky.app/profile/lfi.bsky.social/post/3lbrdgxfp4k2t;lfi.bsky.social;2024-11-25 10:39:44.850000
557;"[""vie politique""]";[15];"🔴 NOUVEAU : Touche Pas à Mon Peuple ! - le podcast de la France insoumise.

✅ Retrouvez le premier épisode avec @clemenceguette.bsky.social & @nadege-abomangoli.bsky.social @mbompard.bsky.social, @mathildepanot.bsky.social, Sarah Legrain et @ericcoquerel.bsky.social !

#FranceInsoumise";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;557;https://bsky.app/profile/lfi.bsky.social/post/3lbrdfq5ro22t;lfi.bsky.social;2024-11-25 10:39:03.693000
558;"[""économie"",""social""]";[3,11];"Partout en France, nous avons manifesté contre les violences sexistes et sexuelles.

Tous les 3 jours, une femme est tuée par son partenaire ou son ex-partenaire. 1 femme sur 2 a déjà subi une violence sexuelle.

Il est temps d’agir en allouant 2,6 milliards d’euros au budget.";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;558;https://bsky.app/profile/lfi.bsky.social/post/3lbmxegpyac2o;lfi.bsky.social;2024-11-23 16:52:56.392000
559;"[""social"",""vie politique""]";[11,15];"« Extrême droite : la résistible ascension. »

Nous n’allons pas seulement la battre. Nous montrerons aussi qu’un autre monde est possible. 

Plus de 300 personnes à Marseille pour la conférence de @i-laboetie.bsky.social !";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;559;https://bsky.app/profile/lfi.bsky.social/post/3lbkt55hupc2l;lfi.bsky.social;2024-11-22 20:31:57.353000
560;"[""social""]";[11];"🔴⚡️ Jusqu'à minuit pour #ChangerLaVie !

@gabriellecthl.bsky.social présente notre proposition de loi visant à reconnaître la pénibilité dans les métiers « féminisés », soutenue par 85% des Français·es !

✅ Rendez-vous le 28 novembre pour notre niche parlementaire ! 🔥
youtu.be/tatwaC1c-Wk";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;560;https://bsky.app/profile/franceinsoumisean.bsky.social/post/3lbk77bwxgk2v;lfi.bsky.social;2024-11-22 16:38:09.658000
561;"[""international""]";[8];Aujourd'hui, triste anniversaire de l'indépendance du Liban qui avait été reconnu par De Gaulle comme chef de la France libre en 1943. Pensées pour les Libanais écrasés sous les bombardements de Netanyahu et pour le pays qu'il détruit.;La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;561;https://bsky.app/profile/jeanlucmelenchon.bsky.social/post/3lbjmmigi3s26;lfi.bsky.social;2024-11-22 12:46:48.474000
562;"[""vie politique""]";[15];"500 personnes pour la réunion publique à La Ricamarie avec @mbompard.bsky.social et @andreetaurinya.bsky.social 🔥

Restons mobilisés pour faire tomber Macron et son gouvernement !";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;562;https://bsky.app/profile/lfi.bsky.social/post/3lbjz4cu6ac2m;lfi.bsky.social;2024-11-22 12:46:12.152000
563;"[""autre""]";[0];"🟣 À l'assaut de la planète miso !  Le deuxième numéro de #LaBase, notre nouvelle émission, est disponible !

➡️ On répond à A. Hitchens et T. d'Escufon, on parle VSS, émancipation, éducation... tout en dénonçant la récupération de l'extrême droite.  

✅ Pour voir l'émission : youtu.be/ieYCrgaJGEY";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;563;https://bsky.app/profile/lfi.bsky.social/post/3lbhg35moos2u;lfi.bsky.social;2024-11-21 12:00:12.556000
564;"[""social"",""vie politique""]";[11,15];"🟣 Rassemblements contre les violences sexistes et sexuelles !

La France Insoumise participera aux manifestations partout en France le 23 novembre.

👉 Retrouvez tous les rassemblements près de chez vous : lafranceinsoumise.fr/2024/11/18/2...";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;564;https://bsky.app/profile/lfi.bsky.social/post/3lbhcy4ww6c2r;lfi.bsky.social;2024-11-21 11:04:49.956000
565;"[""autre""]";[0];"🌍 L’espace : la nouvelle frontière de l’humanité !

🔵 La deuxième édition de nos posters est désormais disponible en série limitée sur notre boutique.

✅ Commandez votre poster ici : materiel.actionpopulaire.fr/produit/post...";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;565;https://bsky.app/profile/lfi.bsky.social/post/3lbfmvbxybc2c;lfi.bsky.social;2024-11-20 18:56:52.514000
566;"[""autre""]";[0];"🟣 On est en direct ! 

Suivez la conférence de Danièle Linhart : « Le management moderne ou le mirage de l'exécutant heureux » en direct sur notre chaîne YouTube ! 

www.youtube.com/watch?v=W_kT...";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;566;https://bsky.app/profile/i-laboetie.bsky.social/post/3lbfkto2vms2q;lfi.bsky.social;2024-11-20 18:55:46.773000
567;"[""institutions"",""vie politique""]";[6,15];"🔴 VICTOIRE !

Notre texte visant l'abrogation de la réforme des retraites a été adopté en commission.

📅 Rendez-vous dans l'hémicycle le jeudi 28 novembre, lors de notre niche parlementaire, pour faire tomber la retraite à 64 ans !

#ChangerLaVie";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;567;https://bsky.app/profile/lfi.bsky.social/post/3lbeuccg7dc26;lfi.bsky.social;2024-11-20 11:36:45.641000
568;"[""institutions""]";[6];"Le bureau de l’Assemblée Nationale vient de valider notre nouvelle résolution pour la destitution du président de la République avec 12 voix pour et 8 voix contre.

Sans nouveau coup de force, celle-ci sera inscrite dans notre niche parlementaire le jeudi 28 novembre prochain.";La France Insoumise;42b4fd01-bluesky-comptes-politiques_.csv;568;https://bsky.app/profile/mbompard.bsky.social/post/3lbeq4e3jbk2x;lfi.bsky.social;2024-11-20 11:27:42.176000
